time;arousal;angry;disgusted;neutral;sad_x;scared;surprised;valence;edp-anticipation;edp-concentrated;edp-confident;edp-distress;edp-emotional;edp-energetic;edp-hesitation;edp-passionate;edp-stressful;edp-thoughtful;edp-uneasy;emotionplayer-aggression;emotionplayer-energy;emotionplayer-risk;emotionplayer-stress;jq;jqcl;lva-cognitivestress;lva-emotionstress;lva-energystress;lva-globalstress;lva-mentaleffort;lva-sosstress;sos;vol1;vol2;anticipation;atmosphere;cognitivehighlowbalance;concentration;emotionbalance;emotioncognitiveratio;emotionenergybalance;energy;excitement;extremeemotion;hesitation;imagination;mentaleffort;offlinelva-cognitivestress;offlinelva-emotionstress;offlinelva-frgstress;offlinelva-globalstress;offlinelva-riskprobability;offlinelva-riskstress;offlinelva-subjectiveeffortlevel;offlinelva-value;onlinelva;overallcognitiveactivity;oz1;oz2;riskoz;stress;uncertainty;uneasy;voiceenergy;ee_garso_lygis;ee_hih_2;ee_lux_2;ee_saltos_spalvos_kiekis;ee_siltos_spalvos_kiekis;ee_tmp_2;steinel_abs_air_pressure;steinel_abs_air_pressure_2;steinel_co2;steinel_co2_2;steinel_dptmp_2;steinel_hih_2;steinel_lux_2;steinel_rel_air_pressure_2;steinel_tmp_2;steinel_voc_2;breath;heart
2025-11-08 08:11:08;0,3849939;0,001956951;6,23448E-05;0,7113177;0,001847092;0,004881862;0,1758859;-0,004848322;6;43;44;1;33;33;39;16;42;41;10;5;44;91;55;15;51;101;98;86;80;83;102;98;205;81;0;3;78;5;28;86;8;9;8;5;19;1;10;103;108;89;121;26;113;108;4;4;832;1;2;60;4;17;0;12;49;40,8;8;21,62;20,38;24,67;99203;100506;461,37;600,26;11,01;48,89;0,05;101330;22,79;1;16;80
2025-11-08 08:11:09;0,3763448;0,002634236;8,13708E-05;0,7891531;0,002997943;0,003789779;0,1119906;-0,003742886;13;37;30;1;27;27;42;22;49;26;22;5;52;107;94;27;53;103;103;66;76;107;98;95;336;65;0;6;65;10;42;85;15;8;8;6;18;1;2;94;103;79;131;29;106;95;2;5;670;0;2;43;2;18;0;7;47;40,8;8;20,33;39,06;24,66;99604;100512;485,96;689,95;10,91;48,5;0,22;101322;21,77;2;11;76
2025-11-08 08:11:10;0,3600945;0,007497821;5,03047E-05;0,8415842;0,003103371;0,002216237;0,06375535;-0,007432933;5;46;25;1;23;32;40;25;57;34;14;5;58;42;77;28;47;97;91;67;97;108;91;96;344;71;0;7;71;12;31;54;13;4;19;6;19;4;9;105;101;93;118;16;112;111;3;2;747;1;2;43;9;15;0;10;49;40,8;9;1,5;23,46;25,05;99298;100505;432,89;687,87;10,58;48,18;0,23;101322;22,27;2;12;75
2025-11-08 08:11:11;0,330218;0,00649154;2,29073E-05;0,8137712;0,000962866;0,002350498;0,1499702;-0,006406926;5;35;31;0;34;25;40;20;66;27;14;2;57;236;94;28;43;96;99;103;93;98;97;91;456;75;1;6;73;11;40;75;7;9;12;6;18;0;4;96;107;95;98;30;110;107;8;2;878;1;1;22;7;16;0;11;47;40,8;8;20,31;51,04;25,07;99718;100507;496,33;601,29;10,85;49,3;0,16;101327;22,07;1;13;70
2025-11-08 08:11:12;0,3083058;0,008082679;2,0174E-05;0,8573002;0,00133226;0,0019862;0,1101011;-0,007995949;14;52;52;1;39;31;42;26;62;38;12;4;36;77;56;26;43;91;108;67;83;95;83;87;682;70;0;2;87;7;34;100;9;3;10;6;16;4;2;98;107;93;134;33;110;97;9;4;786;0;2;56;5;17;0;14;48;40,8;8;0,69;20,98;25,07;99299;100510;467,95;683,42;10,65;49,37;0,22;101326;22,24;2;11;77
2025-11-08 08:11:13;0,2898698;0,008180573;5,20168E-05;0,8346088;0,002799151;0,00373435;0,09014115;-0,008016456;16;37;36;1;30;18;36;17;65;25;11;4;33;36;73;25;51;99;107;108;99;103;85;89;674;98;1;8;65;5;37;86;11;7;18;4;17;2;2;100;108;75;118;16;103;92;6;2;865;0;1;46;7;15;2;6;49;40,8;9;8,89;19,38;24,71;99891;100503;480,85;681,76;10,57;48,67;0,19;101327;22,42;1;11;83
2025-11-08 08:11:14;0,2786264;0,008765493;5,61288E-05;0,7203309;0,01705925;0,003774235;0,1155085;-0,01677348;5;62;32;0;34;9;42;13;53;40;4;0;38;128;85;28;52;93;95;70;106;99;86;87;478;67;1;9;87;3;20;84;10;5;10;7;18;1;1;99;108;104;114;28;106;92;3;0;692;2;0;63;5;14;2;14;48;40,8;8;16,73;62,21;24,73;99364;100503;465,7;619,26;11,18;47,93;0,1;101332;21,85;1;16;75
2025-11-08 08:11:15;0,2690187;0,005630651;0,000129627;0,7703911;0,0136205;0,002391822;0,07699713;-0,01315163;3;54;49;0;26;26;37;4;72;41;2;0;38;35;47;33;44;95;96;109;103;97;91;84;202;67;0;2;77;5;43;79;18;4;15;8;16;1;8;97;107;99;130;13;104;87;5;6;818;2;0;41;9;14;1;7;49;40,8;9;16,66;71,45;24,69;99630;100504;456;644,26;11,07;48,65;0,01;101324;21,79;2;15;72
2025-11-08 08:11:16;0,2654429;0,006664943;0,000212623;0,8221734;0,01857901;0,003480869;0,04080793;-0,01835958;17;47;34;0;22;33;40;22;43;42;7;3;38;138;70;27;47;91;96;98;70;79;104;93;470;93;1;10;86;1;42;98;14;5;15;8;17;3;9;98;109;90;123;9;108;88;8;7;722;2;2;12;10;19;1;4;49;40,8;8;21,28;49,25;24,55;99301;100514;458,22;685,04;10,95;49,24;0,22;101324;21,67;2;12;77
2025-11-08 08:11:17;0,3030415;0,004879611;0,000329297;0,81279;0,004572612;0,006337196;0,0835614;-0,006241947;16;49;25;0;25;22;34;24;72;35;17;7;29;11;78;29;45;103;96;109;106;84;86;85;706;80;1;2;78;10;31;45;16;7;16;6;15;1;6;99;110;86;124;31;109;91;6;5;685;0;2;45;4;14;0;9;47;40,8;9;14,05;6,9;24,95;99461;100510;475;598,5;10,73;48,44;0,21;101330;21,78;2;13;73
2025-11-08 08:11:18;0,3238551;0,003283326;0,000324782;0,8329426;0,00601992;0,008391441;0,06175454;-0,00832231;19;43;50;0;26;19;33;26;40;30;8;4;55;226;67;21;51;105;104;91;81;90;109;86;229;70;1;4;76;8;37;44;17;9;14;6;18;3;6;95;107;92;114;31;109;94;5;1;736;2;2;80;8;17;0;12;47;40,8;8;9,14;69,8;25,16;99815;100510;506,26;619,27;10,59;48,87;0,24;101322;22,37;2;13;75
2025-11-08 08:11:19;0,3739366;0,004321437;0,000633836;0,740187;0,002617369;0,009978351;0,1097463;-0,00983761;12;47;42;0;39;23;41;5;52;32;5;0;57;106;85;28;44;95;97;82;101;78;105;92;297;92;0;10;64;3;27;50;16;2;13;1;17;1;5;100;104;100;106;10;116;92;2;0;829;0;1;90;4;18;1;3;47;40,8;8;21,59;56,96;24,63;99514;100502;449,53;677,85;10,87;48,94;0,12;101323;22,28;2;15;82
2025-11-08 08:11:20;0,3546311;0,06545596;0,001050178;0,6593926;0,06426263;0,002106165;0,04488543;-0,06493656;18;59;43;0;42;25;39;24;56;34;20;6;58;105;48;16;45;97;91;80;101;86;105;95;515;81;0;10;63;16;40;96;16;3;9;7;17;3;6;96;106;76;97;22;111;106;11;3;706;0;1;31;7;14;1;6;47;40,8;8;8,32;66,61;24,79;99397;100512;429,51;661,95;11,09;49,23;0,1;101327;22,46;2;12;74
2025-11-08 08:11:21;0,3208711;0,06868921;0,003274712;0,5620245;0,09685391;0,000583044;0,01994669;-0,09439604;3;58;41;0;40;30;36;12;38;36;9;1;39;200;66;14;50;103;105;96;86;84;109;94;720;96;0;6;85;6;34;51;15;4;14;7;16;0;3;101;99;111;106;24;105;114;9;6;932;0;0;21;8;19;1;7;48;40,8;9;18,91;71,96;24,84;99259;100503;438,04;665,95;10,72;47,92;0,21;101328;22,08;2;16;75
2025-11-08 08:11:22;0,2650777;0,0850119;0,001952722;0,5495862;0,09315497;0,000397806;0,01241708;-0,08621152;16;61;28;0;37;31;32;20;70;31;18;3;37;119;94;26;44;90;100;68;101;85;90;93;221;77;0;8;62;17;44;101;10;3;17;7;17;2;6;94;107;78;105;22;115;92;4;7;782;2;1;90;10;16;1;3;47;40,8;9;19,72;62,86;24,74;99135;100505;500,84;677,9;10,63;48,63;0,18;101323;22,37;2;13;74
2025-11-08 08:11:23;0,2342179;0,1253321;0,001572432;0,5545281;0,06306294;0,000680327;0,008191409;-0,1188516;10;53;37;1;16;24;39;17;59;34;21;5;61;145;85;26;49;104;99;109;98;95;98;89;510;73;0;4;64;1;23;42;18;4;16;7;18;3;6;96;98;108;104;12;106;96;2;6;855;1;1;24;8;15;0;6;47;40,8;8;8,17;9,2;25,02;99656;100512;508,9;629,32;10,72;48,21;0,22;101331;22,31;1;12;79
2025-11-08 08:11:24;0,2268969;0,1000732;0,001167316;0,5968912;0,03906333;0,000750327;0,01019525;-0,09293551;12;54;44;0;37;23;39;15;74;33;12;5;52;183;73;25;52;105;96;89;66;91;94;97;295;70;0;9;90;4;26;36;13;3;8;0;19;3;6;99;101;104;110;16;115;94;8;5;685;0;0;10;3;14;0;10;49;40,8;8;14,85;62,79;24,97;99603;100512;444,58;629,03;11,1;48,37;0,21;101325;21,8;2;16;81
2025-11-08 08:11:25;0,2201719;0,1152269;0,002015429;0,5459365;0,05045435;0,000531377;0,007756251;-0,07269381;11;46;37;0;32;9;38;16;44;42;8;7;56;185;74;16;52;105;93;70;76;91;105;97;540;76;0;8;81;13;29;81;11;7;10;3;15;1;6;95;98;111;121;29;104;97;4;5;709;2;2;29;12;15;1;8;48;40,8;9;14,39;18,1;24,66;99307;100514;476,31;632,34;10,55;49,13;0,21;101323;22,22;1;16;74
2025-11-08 08:11:26;0,1979856;0,1297928;0,001716044;0,5366489;0,08567809;0,000467128;0,004729711;-0,05777101;6;52;33;1;19;22;38;18;47;33;2;4;33;107;111;26;45;105;107;98;95;96;107;92;399;80;1;2;91;9;28;54;15;7;8;2;18;3;9;103;97;94;118;13;115;103;2;6;904;0;0;25;3;15;1;8;48;40,8;8;11,73;51,58;24,53;99799;100505;482,47;683,5;10,61;48,45;0,17;101330;22,39;2;17;78
2025-11-08 08:11:27;0,1781516;0,1261797;0,001438404;0,5226442;0,09084382;0,000527024;0,00376623;-0,03722128;9;36;32;0;19;14;44;11;42;39;1;3;41;177;58;32;48;99;94;96;68;84;87;94;222;69;0;6;65;2;40;102;15;4;19;0;19;3;2;95;101;98;102;21;109;96;11;0;830;0;1;31;8;15;1;12;49;40,8;8;14,21;60,06;24,64;99587;100512;442,53;679,36;10,65;47,84;0,13;101325;21,99;1;13;70
2025-11-08 08:11:28;0,157393;0,1202162;0,001471194;0,531631;0,07532884;0,00060683;0,004551925;-0,03725801;18;64;45;0;26;32;44;2;75;39;2;3;65;136;45;19;50;100;94;103;69;96;108;93;523;74;0;2;86;8;33;98;12;7;17;0;16;3;5;104;101;100;98;6;108;108;10;1;691;0;0;85;3;19;2;5;49;40,8;8;7,56;55,21;24,73;99433;100508;493,51;683,44;10,92;47,77;0,09;101329;22,87;1;15;78
2025-11-08 08:11:29;0,1452943;0,07719295;0,00127527;0,5643446;0,05146223;0,000403527;0,01158687;0,04384103;3;44;53;0;40;27;36;19;44;35;12;5;41;67;57;14;48;101;96;70;85;88;101;87;365;85;0;10;83;1;23;66;7;4;13;2;15;2;8;95;96;103;122;31;102;109;8;2;910;2;2;18;11;17;2;14;47;40,8;9;3,88;49,03;24,57;99335;100503;457,73;614,7;10,64;48,78;0,15;101326;22,28;1;14;73
2025-11-08 08:11:30;0,1458348;0,08096038;0,00186192;0,4462344;0,03111402;0,000487504;0,007245183;0,1728746;13;47;50;0;34;33;33;6;49;30;14;1;27;77;65;22;46;91;103;82;67;91;94;86;420;70;1;3;76;17;35;76;10;8;14;7;18;1;5;100;96;78;99;19;104;92;11;4;875;2;0;84;4;18;0;8;48;40,8;9;11,69;35,49;25,16;99097;100505;484,5;667,37;10,83;48,68;0,2;101327;22,46;1;13;71
2025-11-08 08:11:31;0,1433625;0,08686568;0,00254149;0,3422096;0,02072237;0,000446823;0,008324351;0,2993788;15;41;40;1;31;20;34;5;67;42;3;4;61;219;108;21;47;102;99;78;111;87;108;83;362;64;1;5;67;6;25;66;10;2;7;8;17;1;0;104;107;103;118;7;112;103;9;6;709;1;0;60;9;16;0;8;47;40,8;8;11,5;41,86;24,75;99108;100510;468,87;597,29;11,07;48,06;0,18;101327;21,8;1;17;73
2025-11-08 08:11:32;0,127783;0,07424366;0,002486167;0,3407272;0,0245274;0,000365676;0,007766496;0,3026928;4;51;27;1;20;24;33;15;56;27;14;7;22;238;85;33;53;105;107;74;85;99;91;88;242;65;1;9;61;4;33;77;13;5;11;4;18;3;0;99;106;108;98;19;114;99;7;7;886;2;1;21;3;18;2;13;49;40,8;9;15,83;19,48;24,82;99782;100513;489,83;605,42;10,71;49,29;0,11;101322;21,92;2;11;81
2025-11-08 08:11:33;0,1106228;0,05876744;0,001740546;0,2797084;0,0221738;0,000404231;0,004421767;0,4210341;19;52;38;0;33;31;44;5;69;28;16;6;29;72;85;16;43;94;97;97;112;78;104;88;418;91;0;4;73;11;20;38;17;4;11;2;16;4;2;103;107;98;102;11;114;89;4;1;958;2;0;35;11;17;2;5;47;40,8;8;4,84;30,03;24,89;99186;100513;502,71;665,64;11;48,16;0,01;101330;22,67;2;11;76
2025-11-08 08:11:34;0,09075484;0,03851655;0,001804567;0,2474581;0,03257553;0,000388228;0,006317339;0,4972207;7;40;41;1;35;14;34;16;70;39;14;0;48;61;114;23;48;95;102;80;81;94;98;99;500;79;1;8;73;5;23;35;15;7;18;2;19;2;8;104;108;111;107;24;105;104;6;0;899;1;2;73;10;18;1;3;48;40,8;9;0,08;32,77;25,02;99208;100514;459,91;649,95;10,86;47,72;0,01;101326;22,34;2;16;77
2025-11-08 08:11:35;0,07711301;0,02859202;0,001827495;0,2161642;0,02525356;0,000279297;0,005572595;0,5784804;4;46;36;0;25;29;36;4;46;34;21;4;50;102;90;28;51;103;104;77;115;80;104;87;715;82;1;5;65;14;38;95;10;6;18;8;15;2;10;103;99;103;124;18;112;97;6;4;754;2;1;15;4;17;2;4;47;40,8;8;0,49;45,94;24,58;99682;100508;451,95;613,98;11,06;48,61;0,16;101324;21,68;2;14;78
2025-11-08 08:11:36;0,0663971;0,02268866;0,002218731;0,2053058;0,01932822;0,000220513;0,004658457;0,6044216;12;61;52;0;30;15;43;12;47;32;6;2;65;185;68;33;50;102;100;108;116;93;85;93;432;95;0;7;64;8;36;48;10;5;9;6;19;2;9;105;102;94;133;10;115;108;6;6;889;1;0;18;10;14;2;3;48;40,8;8;6,49;63,81;24,93;99780;100512;481;645,27;11,1;48,45;0,16;101330;22,06;2;17;82
2025-11-08 08:11:37;0,05850272;0,02663399;0,002086146;0,1939851;0,01643435;0,000377152;0,004669658;0,6133606;12;61;41;1;25;19;32;3;55;34;3;5;23;165;72;32;43;97;94;71;67;98;107;91;627;71;0;9;84;2;25;55;12;4;11;1;18;3;5;96;101;101;106;30;104;103;8;6;766;1;1;39;9;15;1;13;47;40,8;9;14,65;6,75;24,65;99600;100503;440,03;610,23;10,76;48,84;0,2;101331;22,88;2;13;73
2025-11-08 08:11:38;0,05447355;0,02356139;0,001996338;0,1835407;0,01652446;0,000329052;0,004462342;0,6361596;4;55;28;0;23;20;36;7;71;28;5;0;27;109;91;23;50;101;100;71;108;93;90;90;421;74;1;5;74;4;26;66;12;9;17;5;18;3;5;105;109;96;101;28;105;92;11;3;959;2;0;50;11;15;0;3;47;40,8;8;11,84;37,38;25,19;99247;100513;441,94;610,36;10,59;47,83;0,03;101332;22,44;2;11;81
2025-11-08 08:11:39;0,06554524;0,0239355;0,001546348;0,1669529;0,0121593;0,000436729;0,005486523;0,6715735;19;57;25;0;33;21;42;3;41;28;19;0;44;206;91;27;48;102;101;81;99;96;110;87;515;86;1;3;93;10;44;63;17;7;17;5;17;3;3;100;109;89;127;30;103;110;9;7;656;1;2;74;2;14;1;7;48;40,8;8;11,57;20,17;24,79;99187;100512;495,82;657,81;10,63;48,56;0,1;101323;21,87;2;11;77
2025-11-08 08:11:40;0,06512393;0,02676109;0,002066273;0,1570671;0,01566113;0,000544056;0,007043493;0,6767107;3;55;47;0;33;29;37;24;73;38;4;5;26;0;68;23;43;90;93;110;109;88;85;99;419;80;0;9;86;5;37;40;10;6;8;5;15;0;5;99;98;110;108;5;109;107;9;6;920;0;1;38;8;19;0;5;48;40,8;9;17,91;67,88;24,85;99893;100504;456,23;623,61;11,15;48,01;0,16;101322;21,7;2;13;80
2025-11-08 08:11:41;0,06229745;0,02324166;0,001610747;0,1859155;0,01251932;0,000275651;0,005949413;0,6379797;18;48;37;1;21;21;42;17;65;37;12;4;38;166;66;21;52;95;107;74;105;96;95;92;634;76;1;5;66;5;29;92;8;2;15;4;19;4;5;96;97;85;100;26;102;114;3;5;734;2;2;86;2;17;0;6;48;40,8;9;5,38;26,76;24,71;99618;100502;480,97;657,89;10,64;48,23;0,08;101329;21,86;1;17;81
2025-11-08 08:11:42;0,06248946;0,02676165;0,001832788;0,1772708;0,01716237;0,000254969;0,005263778;0,6379576;12;51;45;1;15;29;44;10;57;28;12;2;25;168;61;27;54;99;107;79;97;91;102;98;639;75;0;8;68;16;35;59;15;5;14;4;15;3;2;94;98;87;126;25;114;96;4;5;943;0;2;60;8;15;0;10;47;40,8;8;7,53;68,89;24,87;99171;100509;475,95;635,84;10,86;48,72;0,02;101329;22,23;2;12;77
2025-11-08 08:11:43;0,06552565;0,02394723;0,002274043;0,1801057;0,02134693;0,000319355;0,006263175;0,6373177;18;56;28;0;35;17;38;21;67;39;4;4;42;96;67;30;49;94;91;108;87;86;85;99;515;75;1;4;92;9;29;85;15;3;18;5;18;0;4;101;102;87;97;32;111;104;9;6;668;0;2;16;12;14;2;8;47;40,8;9;6;23,73;24,68;99835;100513;499,28;638,52;11,19;49,3;0,04;101323;22,51;1;16;77
2025-11-08 08:11:44;0,06240756;0,0295068;0,00206;0,2100572;0,01753994;0,00028807;0,003988057;0,5788115;9;53;43;1;22;9;38;3;40;25;22;4;36;51;45;26;45;104;91;106;80;110;86;89;501;92;1;6;77;5;19;92;13;9;7;7;17;3;0;99;110;97;130;30;113;92;9;5;963;1;1;90;6;19;0;4;47;40,8;9;20,39;0,18;24,72;99835;100507;433,84;649,2;11,04;49,24;0,13;101323;22,22;1;13;82
2025-11-08 08:11:45;0,05863431;0,02074745;0,001094222;0,116404;0,01192567;0,000240331;0,005001506;0,7557955;3;39;31;1;21;19;35;14;68;40;15;6;51;62;73;17;46;101;92;71;80;88;98;84;344;69;0;10;81;12;40;80;13;2;8;2;16;1;2;105;103;86;97;19;112;106;10;0;902;0;1;96;5;15;1;12;49;40,8;9;15,77;56,12;24,56;99198;100502;441,47;660,38;10,69;48,3;0,24;101331;22,51;2;12;70
2025-11-08 08:11:46;0,08858817;0,01662667;0,000972849;0,08079569;0,008225293;0,000237978;0,004278284;0,8243131;6;45;46;1;24;12;42;15;39;38;19;1;35;47;46;18;49;90;103;100;69;109;93;87;309;85;1;5;90;17;30;93;16;4;15;0;15;1;5;104;106;99;114;19;109;87;9;7;796;2;0;47;12;18;2;9;47;40,8;8;2,45;53,12;25,09;99357;100503;447,05;625,14;10,83;47,93;0,21;101331;22,72;1;16;71
2025-11-08 08:11:47;0,1236686;0,01932678;0,001186082;0,109569;0,01007394;0,000182747;0,003114193;0,7639872;8;50;52;1;16;22;32;16;39;41;6;6;44;87;108;28;51;101;105;78;111;110;83;93;219;73;1;7;71;12;30;95;15;6;9;5;17;1;5;103;98;101;120;18;107;93;2;2;897;1;2;64;8;14;2;13;48;40,8;9;17,61;52,99;25,02;99754;100503;454,51;674,99;10,95;49,15;0,19;101323;22,35;1;14;74
2025-11-08 08:11:48;0,1289994;0,0216963;0,001277759;0,1282327;0,009541794;0,000185792;0,00284273;0,7240331;8;63;32;0;29;30;33;16;73;25;24;6;54;79;102;25;44;97;107;105;74;82;105;84;419;94;1;8;60;1;44;40;11;9;15;4;15;0;9;99;101;76;126;16;115;91;7;4;751;1;0;79;10;16;2;3;48;40,8;8;9,12;33,24;24,58;99331;100502;452,36;637,39;10,68;48,32;0,21;101330;22,05;2;15;73
2025-11-08 08:11:49;0,1285602;0,02179455;0,001373015;0,141428;0,0121379;0,000227421;0,003225991;0,6991627;8;60;51;0;28;20;37;3;69;33;9;3;60;197;114;26;52;93;106;70;71;97;91;83;263;97;0;4;90;14;38;56;18;6;17;1;15;0;4;96;100;98;118;6;101;87;3;7;880;0;0;56;6;15;2;6;48;40,8;9;16,66;48,15;24,77;99562;100504;450,35;600,49;11,02;48,32;0,17;101322;22;2;16;76
2025-11-08 08:11:50;0,1203585;0,02155725;0,001626196;0,1256418;0,01191295;0,000265094;0,00291898;0,7321153;17;57;42;1;19;12;41;8;75;35;23;5;50;181;61;28;51;105;97;97;98;99;94;84;327;83;1;9;63;5;35;56;13;5;12;3;17;1;5;100;97;83;134;12;110;95;4;5;659;0;2;74;2;18;0;12;47;40,8;8;19,22;25,97;24,93;99398;100514;482,09;606,31;10,76;48,17;0,2;101330;22,04;2;14;81
2025-11-08 08:11:51;0,1903155;0,03182493;0,00122162;0,1548843;0,007740681;0,000173839;0,001662323;0,6615858;17;34;52;0;19;15;41;5;42;28;14;6;49;34;112;33;47;91;91;93;95;98;90;93;359;76;1;4;75;10;36;71;14;7;15;1;18;1;2;102;108;79;120;23;106;110;10;6;959;2;2;45;11;19;0;5;48;40,8;8;0,34;4,59;25,26;99365;100506;450,67;589,52;10,96;48,28;0,08;101323;21,75;2;15;73
2025-11-08 08:11:52;0,3169317;0,04247075;0,001183767;0,1676859;0,006757126;0,000275247;0,000923764;0,6239744;12;53;40;1;19;25;42;3;75;34;11;3;53;99;90;31;45;100;94;72;94;109;97;98;711;68;1;3;77;17;28;60;9;4;13;2;19;4;3;105;105;103;121;30;116;107;4;0;661;0;1;79;7;14;0;8;48;40,8;9;4,48;38,75;24,96;99570;100510;465,28;665,86;11,03;49,36;0,12;101324;22,75;2;11;74
2025-11-08 08:11:53;0,3342785;0,01893959;0,007229981;0,1620432;0,006377666;0,000338218;0,002604632;0,6644859;17;62;29;1;24;26;44;18;46;36;1;0;58;139;56;31;44;91;100;77;79;106;84;95;337;72;0;4;69;6;45;47;17;7;7;8;15;1;7;101;96;93;106;25;114;88;10;2;810;2;1;90;2;16;0;6;49;40,8;8;2,19;15,79;24,94;99146;100503;500,45;587,73;10,62;49,18;0,18;101332;22,79;1;11;80
2025-11-08 08:11:54;0,3415815;0,007610721;0,1082158;0,113497;0,01115043;0,000348791;0,0157986;0,6740114;17;47;33;0;26;11;34;2;70;29;24;4;33;64;96;29;50;100;103;77;71;106;91;89;735;73;0;6;77;15;37;39;14;3;15;0;15;1;6;98;98;112;133;25;108;103;6;4;769;2;1;73;3;16;2;5;49;40,8;8;0,73;31,15;25,16;99197;100511;458,4;614,29;10,65;47,83;0,07;101323;22,25;2;11;79
2025-11-08 08:11:55;0,3303599;0,002572047;0,1387632;0,1239781;0,02916818;0,000380288;0,01229252;0,6224277;18;52;27;1;22;15;44;4;41;30;25;7;24;63;88;25;44;98;104;105;103;80;106;100;186;67;1;6;70;16;31;38;17;6;10;4;18;3;2;96;104;113;106;18;114;93;8;1;835;1;2;89;11;14;0;5;48;40,8;9;13;15,36;25,14;99273;100505;477,24;629,22;10,8;48,93;0,17;101325;22,81;2;16;75
2025-11-08 08:11:56;0,3212276;0,003638255;0,157874;0,1334318;0,0237177;0,00045951;0,01272665;0,5821838;19;59;38;0;40;33;44;15;51;38;19;7;42;185;94;21;47;100;106;82;87;98;88;97;444;98;1;9;74;8;42;36;7;2;15;8;15;4;2;95;107;92;118;11;105;88;7;5;778;0;0;13;10;19;1;3;49;40,8;9;15,3;19,47;24,83;99135;100506;509,1;663,54;10,74;48,44;0,21;101327;22,44;1;12;77
2025-11-08 08:11:57;0,3121587;0,005218937;0,1368082;0,1676876;0,05287232;0,001173576;0,004226529;0,5324004;7;49;32;0;21;27;36;1;39;28;19;5;65;182;89;17;49;106;91;104;84;80;103;97;310;92;0;2;68;1;26;73;10;3;18;4;19;0;2;103;104;87;122;25;115;89;4;6;860;2;2;40;8;19;0;9;49;40,8;8;1,06;60,05;24,92;99392;100508;462,68;689,17;11,02;49,39;0,2;101324;22,51;1;15;78
2025-11-08 08:11:58;0,3058504;0,01072215;0,140329;0,2048883;0,04098441;0,002613897;0,002441552;0,4535519;16;34;43;0;20;25;33;5;66;41;17;3;29;60;101;31;45;106;108;90;91;109;96;88;367;69;0;9;91;7;38;49;12;5;17;3;19;3;6;106;96;80;128;13;105;107;11;1;844;1;0;55;8;19;1;3;48;40,8;9;16,11;24,49;25,18;99463;100508;443,32;665,15;11,03;49,06;0,05;101326;22,22;2;11;78
2025-11-08 08:11:59;0,3022216;0,006559891;0,0900592;0,2330377;0,04266687;0,001505643;0,001657472;0,4462855;11;64;42;1;38;23;39;18;63;37;22;0;24;133;110;29;48;102;101;107;114;109;104;85;560;96;1;10;69;15;19;96;9;6;16;3;18;2;9;103;97;74;109;14;106;101;8;2;709;0;0;35;10;17;1;4;47;40,8;9;8,75;41,9;24,88;99788;100509;429,78;593,05;10,89;48,18;0,1;101329;21,89;1;17;75
2025-11-08 08:12:00;0,2943947;0,003488683;0,06468518;0,306771;0,04513364;0,002953078;0,003883308;0,3227513;15;38;33;1;38;32;37;6;44;26;17;0;62;214;54;16;44;103;94;73;73;82;90;93;614;80;1;6;68;10;42;81;8;2;19;0;16;0;8;96;106;96;131;31;107;114;2;2;891;0;0;53;6;15;0;11;47;40,8;8;5,1;41,05;25,19;99415;100512;489,09;682,8;10,79;49,07;0,05;101330;22,23;2;13;76
2025-11-08 08:12:01;0,2943947;0,003488683;0,06468518;0,306771;0,04513364;0,002953078;0,003883308;0,3227513;15;38;33;1;38;32;37;6;44;26;17;0;62;214;54;16;44;103;94;73;73;82;90;93;614;80;1;6;68;10;42;81;8;2;19;0;16;0;8;96;106;96;131;31;107;114;2;2;891;0;0;53;6;15;0;11;47;40,8;8;5,1;41,05;25,19;99415;100512;489,09;682,8;10,79;49,07;0,05;101330;22,23;2;13;76
2025-11-08 08:12:02;0,3246915;0,003029866;0,08807325;0,1929594;0,0725137;0,003681786;0,002011242;0,5267033;16;59;50;1;35;16;35;5;57;29;13;5;61;239;79;28;43;106;91;91;83;105;110;86;534;81;1;6;71;7;30;48;10;8;15;5;17;0;8;104;100;103;115;22;103;100;11;4;952;1;2;92;11;14;0;3;48;40,8;8;4,73;35,19;24,88;99531;100508;483,56;688,9;11;49,35;0,22;101329;22,61;1;15;81
2025-11-08 08:12:03;0,3245931;0,01039292;0,01954423;0,1935844;0,0131508;0,001011122;0,002714323;0,6196615;16;34;30;0;33;19;37;26;69;25;16;0;49;170;102;23;50;106;106;108;117;84;100;86;578;98;1;10;75;16;45;75;7;6;14;7;19;1;7;94;96;98;115;8;113;105;4;4;777;1;0;86;10;16;1;13;47;40,8;8;18,79;24,92;24,57;99851;100508;506,99;676,55;10,85;48,41;0,24;101323;22,67;1;15;78
2025-11-08 08:12:04;0,3134372;0,01040472;0,002674027;0,2345472;0,002035785;0,000365887;0,003233191;0,6316965;6;56;33;0;17;20;40;10;73;27;14;4;29;189;99;15;43;103;92;107;88;85;88;87;433;76;1;9;78;6;26;90;7;4;16;8;15;0;1;107;101;108;100;23;112;104;2;2;856;1;1;83;2;16;1;6;49;40,8;9;1,23;49,49;25,21;99213;100507;486,81;637,23;10,63;49,22;0,22;101324;22,66;2;12;75
